308,174,887736696
246,721,884921794
234,98,892078567
194,239,879522917
94,24,885873423
99,403,885680374
83,43,880308690
130,307,877984546
256,487,882164231
59,177,888204349
244,53,880607489
250,196,878091818
43,40,883956468
42,953,881108815
222,106,883816184
303,1098,879467959
56,869,892683895
44,15,878341343
94,174,885870231
130,949,876251944
303,779,879543418
194,191,879521856
56,447,892679067
262,223,879791816
181,1334,878962240
92,747,875656164
244,154,880606385
254,230,886472400
230,138,880485197
16,209,877722736
151,835,879524199
181,1327,878963305
145,1248,875272195
200,588,884128499
297,432,875239658
151,12,879524368
305,483,886323068
44,240,878346997
214,213,891544414
104,287,888465347
1,222,878873388
230,419,880484587
56,450,892679374
94,651,891725332
268,790,876513785
276,1081,880913705
83,929,880307140
268,580,875309344
222,1041,881060155
279,89,875306910
5,424,875635807
13,868,882139901
87,210,879875734
10,285,877889186
234,228,892079190
299,1047,877880041
5,1,875635748
276,357,874787526
62,433,879375588
239,475,889178689
293,166,888905520
130,234,875216932
264,70,886123596
279,1162,875314334
223,908,891548802
99,246,888469392
239,430,889180338
160,160,876862078
303,1160,879544629
44,507,878347392
299,240,877878414
305,79,886324276
18,729,880131236
82,343,884713755
109,1012,880564570
207,25,876079113
92,1209,875660468
109,1,880563619
303,693,879466771
194,160,879551380
92,241,875655961
244,662,880606533
85,282,879829618
295,72,879518714
279,96,875310606
1,253,874965970
18,182,880130640
276,568,882659211
87,177,879875940
213,13,878955139
125,134,879454532
128,739,879969349
291,428,874871766
207,1350,877878772
271,56,885848559
5,363,875635225
151,919,879524368
201,209,884112801
99,274,885679157
59,77,888206254
184,277,889907971
222,88,878183336
59,418,888205188
104,300,888442275
298,1346,884126061
7,674,891352659
268,1041,875743735
303,411,879483802
234,648,892826760
308,215,887737483
234,1397,892334976
246,239,884921380
85,187,879454235
239,81,889179808
59,54,888205921
256,220,882151690
216,196,880245145
13,195,881515296
144,153,888105823
94,471,891721642
13,807,886304229
125,657,892836422
1,113,878542738
85,13,879452866
303,426,879542535
6,492,883601089
279,746,875310233
303,1109,879467936
184,191,889908716
13,121,882397503
43,5,875981421
58,214,884305296
62,288,879371909
280,127,891702544
11,723,891904637
94,218,891721851
311,566,884366112
85,604,882995132
184,514,889908497
151,929,879543457
90,690,891383319
11,38,891905936
104,1016,888466002
276,845,874786807
70,82,884068075
5,98,875720691
308,95,887737130
92,540,875813197
293,412,888905377
200,478,884128788
56,184,892679088
295,172,879516986
63,1007,875747368
295,235,879517943
104,1010,888465554
269,1165,891446904
160,430,876861799
224,678,888082277
145,764,888398257
184,86,889908694
222,148,881061164
72,28,880036824
271,187,885848343
94,211,891721142
246,425,884921918
95,1,879197329
151,58,879524849
184,660,889909962
311,386,884365747
158,510,880134296
72,427,880037702
94,1048,891722678
200,291,891825292
279,144,880850073
145,22,875273021
193,627,889126972
214,302,892668197
151,485,879525002
234,571,892318158
109,258,880562908
222,552,878184596
303,145,879543573
151,372,879524819
290,568,880474716
64,160,889739288
18,113,880129628
83,82,887665423
90,499,891383866
234,1186,892335707
87,196,879877681
70,210,884065854
222,1057,881061370
92,176,875652981
184,207,889908903
92,180,875653016
43,204,883956122
222,1042,878184514
197,300,891409422
92,790,875907618
294,282,877821796
201,747,884113635
201,215,884140382
193,410,889127633
271,705,885849052
214,693,891544414
90,187,891383561
6,478,883602762
207,1046,875509787
144,182,888105743
85,83,886282959
102,625,883748418
158,770,880134477
297,588,875238579
90,507,891383987
271,482,885848519
130,901,884624044
178,276,882823978
90,245,891382612
311,143,884364812
201,51,884140751
194,647,879521531
59,387,888206562
1,227,876892946
60,1021,883326185
197,55,891409982
38,679,892432062
279,227,889326161
25,25,885853415
299,588,877880852
194,478,879521329
234,582,892334883
279,1048,886015533
87,9,879877931
279,1151,875744584
49,47,888068715
296,855,884197352
44,95,878347569
92,216,875653867
262,386,879795512
7,676,891354499
269,13,891446662
82,455,876311319
279,254,879572960
42,685,881105972
145,1245,875271397
184,161,889909640
49,625,888067031
313,99,891014029
308,848,887736925
145,448,877343121
130,542,875801778
130,806,875217096
49,581,888068143
130,316,888211794
104,293,888465166
201,1229,884140307
119,718,874774956
303,94,879485318
99,50,885679998
92,709,875654590
94,820,891723186
59,1107,888206254
262,821,879794887
6,508,883599530
311,716,884365718
268,364,875743979
262,553,879795122
214,275,891542968
16,56,877719863
262,293,879790906
293,132,888905481
62,132,879375022
94,346,891725410
102,161,888801876
83,301,891181430
291,7,874834481
291,70,874868146
56,172,892737191
109,588,880578388
110,1246,886989613
59,429,888204597
246,1218,884922801
92,115,875654125
308,741,887739863
301,660,882076782
214,1129,892668249
158,241,880134445
269,674,891451754
308,493,887737293
224,191,888082468
201,509,884111546
85,298,880581629
184,36,889910195
305,11,886323237
144,508,888104150
194,205,879524291
276,273,874786517
198,7,884205317
189,197,893265291
5,102,875721196
268,1249,875743793
276,773,874792794
7,401,891354257
128,482,879967432
104,7,888465972
293,39,888906804
256,25,882150552
90,821,891385843
275,69,880314089
22,510,878887765
312,494,891698454
207,192,877822350
264,504,886122577
42,176,881107178
145,472,875271128
189,634,893265506
262,121,879790536
239,58,889179623
312,921,891699295
92,15,875640189
311,419,884364931
102,448,888803002
95,527,888954440
189,751,893265046
201,919,884141208
1,17,875073198
214,42,892668130
7,81,891352626
234,132,892333865
59,148,888203175
6,469,883601155
82,14,876311280
109,627,880582133
305,50,886321799
195,154,888737525
223,8,891550684
92,81,875654929
201,69,884112901
94,58,891720540
244,148,880605071
313,200,891017736
116,1216,876452582
303,433,879467985
117,151,880126373
151,317,879524610
64,176,889737567
90,553,891384959
116,271,886310197
291,1139,874871671
62,111,879372670
303,120,879544099
49,547,888066187
307,1022,879283008
303,176,879467260
286,154,877533381
291,501,875087100
254,379,886474650
276,157,874790773
7,576,892132943
250,404,878092144
234,808,892335707
87,1079,879877240
25,258,885853199
18,496,880130470
193,790,889127381
263,510,891298392
207,716,875508783
250,338,883263374
262,568,879794113
95,172,879196847
94,470,891722006
59,583,888205921
303,1286,879467413
271,714,885848863
269,235,891446756
223,977,891550295
210,357,887736206
99,354,888469332
308,163,887737084
224,873,888082187
298,252,884183833
44,208,878347420
269,9,891446246
42,195,881107949
293,79,888906045
246,68,884922341
92,665,875906853
249,88,879572668
60,525,883325944
271,750,885844698
92,731,875653769
254,188,886473672
311,203,884365201
263,197,891299752
201,660,884140927
279,79,875296461
62,114,879373568
72,530,880037164
49,7,888067307
263,117,891299387
249,708,879572403
262,754,879961283
207,1436,878191574
256,771,882164999
311,849,884365781
313,745,891016583
311,83,884364812
59,550,888206605
201,206,884112029
58,100,884304553
249,723,879641093
286,1316,884583549
11,725,891905568
7,228,891350845
160,56,876770222
11,110,891905324
87,2,879876074
293,605,888907702
291,732,874868097
254,575,886476165
49,334,888065744
161,162,891171413
268,1,875742341
59,215,888204430
151,1298,879528520
299,235,877878184
297,182,875239125
23,172,874785889
262,47,879794599
7,151,891352749
178,678,882823530
94,168,891721378
264,33,886122644
239,529,889179808
90,657,891385190
144,106,888104684
224,20,888104487
85,501,880838306
301,202,882076211
145,743,888398516
294,127,877819265
130,206,875801695
286,231,877532094
200,24,884127370
5,211,875636631
160,117,876767822
6,357,883602422
158,72,880135118
297,736,875239975
250,244,878089786
58,268,884304288
23,1006,874785809
301,1228,882079423
307,265,877122816
223,411,891550005
213,294,878870226
286,34,877534701
21,103,874951245
130,731,876251922
1,90,878542300
189,1005,893265971
49,38,888068289
311,5,884365853
128,228,879969329
151,89,879524491
95,1229,879198800
213,609,878955533
308,863,887736881
269,47,891448386
198,100,884207325
297,307,878771124
305,189,886323303
197,229,891410039
194,4,879521397
177,56,880130618
57,28,883698324
239,187,889178798
268,94,875743630
201,1010,884140579
270,97,876955633
230,202,880485352
5,382,875636587
16,155,877719157
178,282,882823978
270,736,876955087
269,658,891448497
293,496,888905840
269,793,891449880
21,98,874951657
151,387,879542353
230,378,880485159
201,403,884112427
95,1206,888956137
270,370,876956232
256,716,882165135
312,121,891698174
151,1006,879524974
62,258,879371909
189,1115,893264270
99,742,885679114
291,1028,875086561
293,748,888904327
83,338,883868647
262,179,879962570
223,596,891549713
293,779,888908066
101,281,877136842
267,980,878970578
201,1245,884141015
271,111,885847956
18,387,880130155
207,4,876198457
313,96,891015144
21,299,874950931
215,144,891435107
279,1376,886016680
234,1015,892079617
296,248,884196765
270,83,876954995
210,161,887736393
201,79,884112245
5,376,879198045
184,181,889907426
104,411,888465739
275,449,876198328
185,269,883524428
216,69,880235229
21,457,874951054
16,471,877724845
291,250,874805927
291,471,874833746
297,218,875409827
308,559,887740367
87,211,879876812
21,596,874951617
59,710,888205463
178,209,882826944
299,615,878192555
10,504,877892110
110,682,886987354
109,101,880578186
267,386,878973597
207,87,884386260
60,222,883327441
244,409,880605294
90,906,891382240
234,20,891227979
216,697,883981700
294,1199,889242142
230,142,880485633
299,641,889501514
275,501,875154718
44,250,878346709
291,214,874868146
11,741,891902745
59,286,888202532
174,395,886515154
194,234,879521167
57,204,883698272
314,417,877888855
184,155,889912656
194,792,879524504
186,983,879023152
286,721,877532329
280,781,891701699
64,684,889740199
198,135,884208061
299,971,889502353
254,1116,886473448
239,10,889180338
130,267,875801239
90,662,891385842
63,20,875748004
298,152,884183336
104,327,888442202
42,185,881107449
291,578,874835242
305,187,886323189
184,71,889911552
158,1011,880132579
174,237,886434047
158,190,880134332
101,252,877136628
63,1028,875748198
275,520,880314218
275,173,875154795
62,1073,879374752
230,234,880484756
109,975,880572351
83,118,880307071
130,245,874953526
64,778,889739806
244,89,880602210
295,704,879519266
293,288,888904327
125,997,892838976
269,285,891446165
244,380,880608133
271,220,885848179
224,332,888103429
57,1047,883697679
145,591,879161848
85,277,879452938
116,7,876453915
145,260,875269871
160,187,876770168
177,299,880130500
82,231,878769815
223,969,891550649
26,25,891373727
297,1016,874955131
244,167,880607853
15,678,879455311
286,709,877532748
82,411,878768902
99,181,885680138
56,196,892678628
293,346,888904004
90,425,891384996
82,919,876311280
43,151,875975613
10,289,877886223
197,515,891409935
57,756,883697730
246,82,884921986
62,24,879372633
268,63,875743792
18,863,880130680
271,410,885848238
307,509,877121019
54,298,892681300
295,47,879518166
194,237,879538959
194,82,879524216
311,385,884365284
287,257,875334224
290,82,880473918
262,96,879793022
290,393,880475169
145,393,875273174
305,61,886323378
269,156,891449364
296,258,884196469
18,965,880132012
72,528,880036664
224,949,888104057
125,239,892838375
244,652,880606533
59,604,888204927
42,69,881107375
10,340,880371312
60,604,883327997
125,152,879454892
63,50,875747292
311,172,884364763
189,203,893265921
59,470,888205714
313,148,891031979
6,143,883601053
305,960,886324362
186,281,879023390
6,275,883599102
269,82,891450780
5,62,875637575
5,231,875635947
286,258,877530390
104,249,888465675
295,73,879519009
184,100,889907652
262,786,879795319
1,64,875072404
312,641,891698300
207,810,877125506
262,509,879792818
239,478,889178986
296,242,884196057
291,571,875086608
294,676,877821514
195,265,888737346
121,509,891388145
49,17,888068651
280,472,891702086
221,780,875246552
180,431,877442098
311,1222,884366010
44,120,878346977
59,588,888204389
256,939,882164893
83,139,880308959
280,128,891701188
43,52,883955224
18,494,880131497
275,258,875154310
174,160,886514377
268,470,875310745
188,769,875074720
158,85,880135118
256,765,882165328
221,69,875245641
99,182,886518810
254,624,886473254
270,53,876956106
254,418,886473078
56,235,892911348
11,190,891904174
117,829,881010219
268,52,875309319
6,294,883599938
210,380,887736482
151,969,879542510
42,684,881108093
62,365,879376096
207,121,875504876
59,70,888204758
26,455,891371506
270,466,876955899
97,484,884238966
11,660,891904573
5,377,878844615
56,797,892910860
305,923,886323237
213,12,878955409
268,684,875744321
269,729,891448569
308,298,887741383
207,864,877750738
305,529,886324097
223,318,891550711
22,79,878887765
292,328,877560833
249,11,879640868
269,616,891450453
197,294,891409290
42,603,881107502
26,1016,891377609
193,435,889124439
299,186,889503233
217,22,889069741
63,222,875747635
178,73,882827985
299,516,889503159
10,505,877886846
62,464,879375196
56,69,892678893
308,378,887740700
15,932,879456465
244,155,880608599
15,127,879455505
110,1179,886989501
197,518,891409982
314,692,877888445
151,402,879543423
268,264,876513607
224,215,888082612
292,195,881103568
16,191,877719454
99,597,885679210
66,249,883602158
280,204,891700643
301,174,882075827
99,410,885679262
221,1250,875247855
97,98,884238728
313,673,891016622
58,109,884304396
270,781,876955750
189,1,893264174
294,222,877819353
293,629,888907753
87,775,879876848
314,1289,877887388
296,48,884197091
151,186,879524222
57,926,883697831
280,544,891701302
109,797,880582856
174,471,886433804
130,931,880396881
151,15,879524879
224,658,888103840
25,615,885852611
11,517,891905222
298,91,884182932
314,1518,877891426
256,413,882163956
246,8,884921245
272,127,879454725
104,269,888441878
97,50,884239471
23,170,874785348
244,7,880602558
95,416,888954961
82,596,876311195
28,173,881956220
298,8,884182748
151,210,879524419
77,238,884733965
200,241,884129782
193,332,889123257
38,139,892432786
291,226,874834895
313,191,891013829
207,531,877878342
214,151,892668153
44,123,878346532
18,154,880131358
297,628,874954497
308,581,887740500
62,138,879376709
293,1161,888905062
280,554,891701998
287,249,875334430
117,50,880126022
178,106,882824983
256,1057,882163805
221,204,875246008
262,11,879793597
186,385,879023894
198,179,884209264
99,168,885680374
72,226,880037307
109,31,880577844
224,528,888082658
295,483,879517348
43,64,875981247
308,435,887737484
42,1041,881109060
164,299,889401383
125,1180,892838865
70,50,884064188
177,960,880131161
62,401,879376727
130,366,876251972
312,228,891699040
158,414,880135118
210,58,887730177
43,66,875981506
151,490,879528418
293,665,888908117
293,36,888908041
102,405,888801812
21,839,874951797
194,663,879524292
38,432,892430282
311,180,884364764
198,214,884208273
82,661,878769703
267,238,878971629
291,466,874834768
151,692,879524669
60,47,883326399
97,115,884239525
314,1218,877887525
5,407,875635431
15,685,879456288
99,204,885679952
224,149,888103999
58,284,884304519
83,640,880308550
287,11,875335124
305,186,886323902
49,49,888068990
6,221,883599431
85,647,879453844
128,736,879968352
271,630,885848943
249,124,879572646
280,693,891701027
207,827,876018501
60,616,883327087
21,184,874951797
286,628,875806800
145,183,875272009
311,28,884365140
25,228,885852920
246,406,884924749
286,133,877531730
144,685,888105473
5,24,879198229
85,272,893110061
286,7,875807003
64,93,889739025
151,429,879528673
287,56,875334759
125,615,879454793
84,528,883453617
318,50,884495696
213,471,878870816
178,234,882826783
128,418,879968164
195,496,888737525
54,268,883963510
305,347,886308111
14,474,890881557
18,58,880130613
263,921,891298727
11,746,891905032
298,842,884127249
56,215,892678547
38,465,892432476
214,652,891543972
102,300,875886434
307,100,879206424
21,590,874951898
311,68,884365824
95,1230,888956901
145,13,875270507
145,1,882181396
109,100,880563080
82,73,878769888
267,423,878972842
269,106,891451947
99,895,885678304
235,1149,889655595
200,665,884130621
312,188,891698793
145,50,885557660
213,48,878955848
244,216,880605869
85,175,879828912
151,162,879528779
193,554,889126088
49,741,888068079
291,54,874834963
271,514,885848408
301,606,882076890
253,50,891628518
102,732,888804089
311,662,884365018
246,816,884925218
280,38,891701832
43,1057,884029777
311,661,884365075
145,299,875269822
297,286,874953892
295,151,879517635
70,584,884150236
145,460,875271312
275,176,880314320
235,419,889655858
83,413,891182379
246,728,884923829
43,284,883955441
207,203,877124625
286,689,884583549
69,12,882145567
85,133,879453876
311,366,884366010
42,121,881110578
313,71,891030144
224,43,888104456
44,230,883613335
311,505,884365451
193,827,890859916
85,98,879453716
42,606,881107538
25,729,885852697
119,213,874781257
116,185,876453519
43,631,883955675
195,387,891762491
95,174,879196231
130,332,876250582
44,530,878348725
292,86,881105778
207,787,876079054
239,204,889180888
178,148,882824325
138,121,879023558
292,276,881103915
271,11,885848408
69,175,882145586
42,456,881106113
311,568,884365325
288,196,886373474
57,831,883697785
271,211,885849164
16,144,877721142
299,238,877880852
128,140,879968308
307,173,879283786
22,791,878887227
291,159,875087488
10,489,877892210
95,128,879196354
10,657,877892110
256,692,882165066
85,629,879454685
271,1266,885848943
318,476,884495164
307,258,879283786
28,7,881961531
236,729,890118372
38,672,892434800
184,729,889909840
311,403,884365889
116,301,892683732
221,508,875244160
95,636,879196566
44,56,878348601
305,203,886323839
130,161,875802058
178,218,882827776
128,79,879967692
307,1411,877124058
195,186,888737240
189,91,893265684
95,143,880571951
73,588,888625754
256,819,882151052
291,366,874868255
116,262,876751342
178,255,882824001
290,222,880731778
177,79,880130758
65,202,879217852
125,796,892838591
77,168,884752721
58,960,884305004
117,405,880126174
248,127,884535084
5,423,875636793
254,286,887346861
213,690,878870275
99,508,885678840
275,523,880314031
28,380,881961394
144,31,888105823
198,651,884207424
221,268,876502910
267,739,878973276
301,496,882075743
318,64,884495590
298,477,884126202
290,476,880475837
16,942,877719863
130,815,874953866
178,125,882824431
42,506,881108760
138,151,879023389
197,849,891410124
215,157,891435573
189,30,893266205
233,806,880610396
198,24,884205385
70,417,884066823
305,15,886322796
57,409,883697655
125,173,879454100
128,143,879967300
65,56,879217816
236,506,890118153
262,77,879794829
144,91,888106106
63,841,875747917
197,176,891409798
277,273,879544145
38,838,892433680
99,546,885679353
26,15,891386369
109,154,880578121
121,405,891390579
297,198,875238923
287,92,875334896
62,443,879375080
106,703,881450039
230,210,880484975
246,184,884921948
22,511,878887983
161,174,891170800
109,89,880573263
305,87,886323153
195,181,875771440
77,125,884733014
85,58,879829689
186,588,879024535
256,280,882151167
84,529,883453108
102,432,883748418
267,114,878971514
1,92,876892425
16,504,877718168
60,1020,883327018
158,1,880132443
87,1000,879877173
1,228,878543541
42,143,881108229
43,26,883954901
299,1322,877878001
307,71,879283169
296,286,884196209
217,82,889069842
314,9,877886375
64,527,879365590
249,79,879572777
21,298,874951382
215,151,891435761
305,238,886323617
102,118,888801465
189,120,893264954
188,474,875072674
56,585,892911366
56,230,892676339
49,148,888068195
307,431,877123333
144,313,888103407
23,404,874787860
144,961,888106106
160,3,876770124
22,227,878888067
18,647,880129595
312,480,891698224
256,29,882164644
158,568,880134532
25,478,885852271
195,407,877835302
145,1001,875271607
271,624,885849558
313,65,891016962
6,532,883600066
22,433,878886479
200,402,884129029
271,22,885848518
315,431,879821300
178,121,882824291
210,502,891035965
318,648,884495534
75,121,884050450
44,174,878347662
217,195,889069709
224,708,888104153
246,121,884922627
301,172,882076403
244,31,880603484
95,395,888956928
198,640,884208651
256,802,882164955
305,209,886322966
83,364,886534501
224,1208,888104554
295,67,879519042
116,248,876452492
318,508,884494976
263,333,891296842
145,172,882181632
188,191,875073128
119,313,886176135
270,306,876953744
262,91,879792713
250,260,878089144
6,211,883601155
85,517,879455238
42,746,881108279
102,1025,883278200
174,396,886515104
125,150,879454892
235,511,889655162
1,266,885345728
295,727,879517682
56,194,892676908
83,1035,880308959
106,828,883876872
270,327,876953900
115,228,881171488
16,92,877721905
271,121,885848132
320,1157,884751336
189,462,893265741
313,31,891015486
49,238,888068762
60,79,883326620
1,121,875071823
150,246,878746719
193,368,889127860
253,183,891628341
112,748,884992651
271,823,885848237
294,288,877818729
26,257,891371596
26,7,891350826
221,468,875246824
318,204,884496218
87,996,879876848
230,238,880484778
121,86,891388286
198,180,884207298
292,653,881105442
102,264,883277645
1,114,875072173
180,79,877442037
255,879,883215660
250,2,878090414
119,716,874782190
101,282,877135883
177,919,880130736
1,132,878542889
144,778,888106044
1,74,889751736
232,705,888549838
49,758,888067596
102,313,887048184
22,173,878886368
145,315,883840797
119,1101,874781779
1,134,875073067
6,180,883601311
188,88,875075300
299,921,889502087
253,203,891628651
215,194,891436150
6,477,883599509
307,1110,877122208
95,483,879198697
174,699,886514220
87,1183,879875995
270,230,876955868
296,272,884198772
125,483,879454628
296,510,884197264
150,13,878746889
301,610,882077176
271,8,885848770
87,303,879875471
110,301,886987505
288,742,886893063
239,605,889180446
109,5,880580637
16,168,877721142
14,357,890881294
22,687,878887476
312,1299,891698832
195,887,886782489
271,50,885848640
144,66,888106078
195,14,890985390
18,199,880129769
174,41,886515063
109,159,880578121
233,357,877661553
264,475,886122706
275,1066,880313679
56,68,892910913
58,1100,884304979
49,473,888067164
203,336,880433474
109,195,880578038
186,406,879023272
280,1028,891702276
60,699,883327539
178,131,882827947
297,216,875409423
87,386,879877006
198,1169,884208834
119,54,886176814
297,20,874954763
1,98,875072404
64,187,889737395
119,1262,890627252
75,1017,884050502
307,21,876433101
37,685,880915528
82,15,876311365
174,1014,890664424
210,135,887736352
262,258,879961282
320,68,884749327
85,660,879829618
82,208,878769815
23,213,874785675
64,515,889737478
63,237,875747342
297,202,875238638
82,216,878769949
280,145,891702198
200,227,884129006
290,21,880475695
43,820,884029742
95,573,888954808
178,926,882824671
81,476,876534124
87,135,879875649
315,8,879820961
106,435,881452355
87,157,879877799
87,163,879877083
232,8,888549757
254,380,886474456
232,1,880062302
315,98,879821193
43,553,875981159
305,679,886324792
44,665,883613372
82,504,878769917
38,216,892430486
235,1464,889655266
43,114,883954950
223,322,891548920
158,271,880132232
314,90,877888758
313,245,891013144
102,576,888802722
38,508,892429399
280,975,891702252
10,463,877889186
69,258,882027204
210,96,887736616
213,144,878956047
254,50,886471151
58,272,884647314
246,596,884921511
11,714,891904214
246,80,884923329
54,820,880937992
177,651,880130862
10,655,877891904
83,631,887664566
255,185,883216449
18,607,880131752
83,476,880307359
295,173,879518257
42,48,881107821
232,275,885939945
267,94,878972558
125,97,879454385
38,1030,892434475
144,62,888105902
148,172,877016513
144,1147,888105587
290,71,880473667
249,597,879640436
65,676,879217689
301,395,882079384
267,546,878970877
314,1095,877887356
210,631,887736796
22,456,878887413
188,159,875074589
197,288,891409387
44,88,878348885
164,597,889402225
11,230,891905783
6,297,883599134
186,925,879023152
184,1137,889907812
185,127,883525183
44,257,878346689
150,1,878746441
60,179,883326566
75,147,884050134
138,493,879024382
299,271,879737472
299,24,877877732
292,183,881103478
5,394,879198031
198,549,884208518
288,1039,886373565
64,333,879365313
99,682,885678371
135,233,879857843
144,747,888105473
110,245,886987540
5,384,875636389
112,322,884992690
301,184,882077222
275,183,880314500
296,275,884196555
221,172,875245907
95,176,879196298
185,528,883526268
84,322,883449567
264,401,886123656
144,64,888105140
56,29,892910913
23,528,874786974
125,785,892838558
200,72,884129542
249,23,879572432
49,102,888067164
158,483,880133225
177,89,880131088
248,282,884535582
239,47,889180169
301,1035,882078809
180,67,877127591
280,99,891700475
214,79,891544306
259,210,874725485
57,864,883697512
261,597,890456142
75,496,884051921
23,183,874785728
38,403,892432205
95,720,879196513
65,97,879216605
221,250,875244633
49,695,888068957
102,391,888802767
6,500,883601277
152,25,880149045
116,750,886309481
221,318,875245690
128,283,879966729
221,1218,875246745
294,539,889241707
81,411,876534244
280,227,891702153
224,22,888103581
64,77,889737420
15,20,879455541
43,328,875975061
21,928,874951616
83,254,880327839
14,22,890881521
318,610,884496525
208,514,883108324
73,12,888624976
28,234,881956144
